WHSE,DSP_LOCN,LOCN_PICK_SEQ,SKU_BRCD
1211,00 L14,,64100028
1211,00 L26,,64050227
1211,00 L22,,64050059
1211,00 L28,,64050228
1211,00 L31,,64050116
1211,00 L27,,64050070
1211,00 L29,,64050061
1211,00 L39,,64100457
1211,00 L38,,64100458
1211,00 L37,,64100456
1211,00 L32,,64050086
1211,00 L23,,64050232
1211,00 L2,,64100504
1211,00 L30,,64050082
1211,00 L15,,64100231
1211,00 L9,,64100225
1211,00 L16,,64100227
1211,00 L19,,64100541
1211,00 L9,,64100309
1211,00 L27,,64100079
1211,00 L17,,64100509
1211,00 L10,,64100618
1211,00 L25,,64100170
1211,00 L21,,64100230
1211,00 L4,,64100560
1211,00 L4,,64100216
1211,00 L20,,64100169
1211,00 L15,,64100046
1211,00 L11,,64100593
1211,00 L24,,64100559
1211,00 L11,,63150066
1211,00 L17,,63150067
1211,00 L26,,64100088
1211,TBDR32,,89055620
1211,BKTBD11,,95101797
1211,BKTBD12,,95101798
1211,LQL31,,89034995
1211,00 L15,,18050111
1211,TBDTBD29,,62650127
1211,TBDTBD3,,62650158
1211,TBDTBD13,,62650094
1211,00 R21,,29011424
1211,00 R20,,29011426
1211,00 F23,,82100320
1211,DLL23,,82100320
1211,TBDR67,,56970816
1211,TBDR70,,56970817
1211,TBDR68,,56970815
1211,TBDR69,,56970818
1211,DLL26,,82041407
1211,TBDL26,,59600032
1211,00 R7,,1050445
1211,00 R85,,52010199
1211,00 R36,,6040175
1211,TBDL26,,33010355
1211,00 R74,,52010082
1211,00 R76,,52010097
1211,00 R71,,52012437
1211,00 R81,,52010299
1211,00 R82,,52010304
1211,00 R73,,52010202
1211,00 R72,,52010471
1211,00 R86,,52010525
1211,00 R8,,1052446
1211,00 R83,,52010221
1211,00 L3,,37010161
1211,TBDL24,,33010049
1211,TBDL23,,33010202
1211,TBDL25,,33010047
1211,TBDL28,,56200528
1211,00 L40,,38250581
1211,00 R17,,53150724
1211,TBDL21,,61350046
1211,TBDL22,,61350030
1211,00 R42,,3350144
1211,00 R41,,8100510
1211,00 R11,,1050534
1211,00 R36,,8250149
1211,00 L26,,48040117
1211,00 R35,,29700628
1211,00 L13,,48040124
1211,00 L41,,25300218
1211,00 L42,,25301110
1211,00 L31,,25300559
1211,00 L22,,48040289
1211,00 L22,,25301109
1211,00 L29,,24050011
1211,00 R37,,8250150
1211,00 L9,,48010106
1211,00 L37,,25301108
1211,00 L17,,48201230
1211,00 L7,,48012728
1211,00 L16,,48040215
1211,00 L9,,48010194
1211,00 L9,,48040221
1211,00 L22,,48040218
1211,00 L14,,48010157
1211,00 L19,,48040220
1211,00 L21,,48011008
1211,00 L7,,48012724
1211,00 L7,,48020445
1211,00 L7,,48020686
1211,00 L25,,48040203
1211,00 L14,,48040123
1211,00 L10,,48012719
1211,00 L15,,48012723
1211,00 L6,,48020449
1211,00 L18,,48201231
1211,00 L6,,48020736
1211,00 L17,,24050294
1211,00 L8,,48020735
1211,00 L19,,24100017
1211,00 L30,,24100137
1211,00 L20,,24100018
1211,00 L18,,24100138
1211,00 L18,,48040014
1211,00 L30,,25300017
1211,00 L21,,25300382
1211,00 L5,,48011037
1211,00 L18,,25300510
1211,00 L21,,48040120
1211,00 L22,,48040114
1211,00 L20,,48040216
1211,00 L3,,48040202
1211,00 L11,,48012721
1211,00 L13,,48012720
1211,00 L27,,25301112
1211,00 L30,,25300535
1211,00 L13,,48040115
1211,00 L12,,48012729
1211,00 L14,,48040122
1211,00 L15,,48011073
1211,00 L1,,48040212
1211,00 L5,,48020450
1211,00 L6,,48010439
1211,00 L5,,48010834
1211,00 L2,,48010846
1211,00 L21,,24100021
1211,00 L27,,48012722
1211,00 L9,,48020446
1211,00 L23,,48040119
1211,00 L8,,48011297
1211,00 L6,,48011062
1211,00 L35,,25300233
1211,00 L1,,48050106
1211,00 L23,,48012725
1211,00 L33,,25300261
1211,00 L28,,25300537
1211,00 L29,,25300136
1211,00 L25,,25300556
1211,00 L27,,48010612
1211,00 L10,,48040036
1211,00 L10,,48013070
1211,00 L15,,48040121
1211,00 L4,,48040214
1211,00 L21,,48010981
1211,00 L20,,48201233
1211,00 L16,,48040223
1211,00 R4,,48050026
1211,00 R10,,48050025
1211,00 L23,,48010459
1211,00 R1,,48051029
1211,00 R5,,48051107
1211,00 R8,,48051106
1211,00 R9,,48051028
1211,00 L25,,48040400
1211,00 L3,,48050420
1211,00 L4,,48050131
1211,00 R7,,48051105
1211,00 R6,,48051108
1211,00 L29,,25301111
1211,00 L18,,48040083
1211,00 R2,,48051109
1211,00 L19,,25300558
1211,00 L4,,48020448
1211,00 R25,,29011969
1211,00 R27,,29011968
1211,00 R32,,29950051
1211,00 R3,,48051168
1211,00 L8,,48020365
1211,00 L17,,48013073
1211,00 R33,,29700090
1211,00 R34,,29700092
1211,00 L2,,48050122
1211,00 L24,,48040270
1211,00 L36,,25300380
1211,00 L19,,25300216
1211,00 L23,,25300027
1211,00 L31,,25300235
1211,00 L25,,25300417
1211,00 L40,,25300124
1211,00 L38,,25300224
1211,00 L32,,25300215
1211,00 L39,,25300419
1211,00 L34,,25300191
1211,00 L26,,25300429
1211,00 L24,,25300454
1211,00 L24,,48013071
1211,00 L16,,48010984
1211,00 L19,,48040125
1211,00 L20,,25300455
1211,00 L12,,48011277
1211,00 L11,,48040077
1211,00 L9,,48020734
1211,00 L12,,48040222
1211,00 L5,,48020685
1211,00 L28,,48011009
1211,00 R26,,29950049
1211,00 L28,,25301113
1211,00 L8,,48011000
1211,00 L52,,27050141
1211,00 L40,,27050163
1211,00 L7,,27050163
1211,TBDL10,,57010009
1211,PRL9,,84490025
1211,PRL9,,84490025
1211,TBDL19,,57600007
1211,00 R25,,53150261
1211,00 L56,,50350099
1211,00 L78,,14201476
1211,00 R6,,74150128
1211,00 R19,,89021094
1211,00 R3,,74011792
1211,00 R6,,89012654
1211,00 R1,,89013191
1211,00 R6,,74150144
1211,00 R5,,74011793
1211,00 R5,,74150134
1211,00 R11,,89020854
1211,00 R7,,74011794
1211,00 R20,,89020435
1211,00 R18,,89019860
1211,00 R1,,74150114
1211,00 R20,,89019637
1211,00 R2,,89010638
1211,00 R7,,89010090
1211,00 L33,,23010274
1211,00 R8,,23011035
1211,00 R10,,28200262
1211,00 R14,,28200008
1211,00 R15,,28200020
1211,00 L30,,10050019
1211,00 R36,,53050618
1211,00 R38,,53050916
1211,00 R37,,53050917
1211,00 R9,,53050355
1211,00 R26,,53150255
1211,00 R16,,89017220
1211,00 R28,,1050191
1211,00 R32,,53500468
1211,00 R27,,53150229
1211,00 R39,,53450725
1211,00 R30,,53450726
1211,00 R28,,53450727
1211,00 R33,,53500465
1211,00 R28,,53500459
1211,00 R34,,53500460
1211,00 R42,,53500464
1211,00 R41,,53500462
1211,00 R29,,53450728
1211,00 R35,,53400356
1211,00 R27,,53500461
1211,00 R8,,53050821
1211,00 R31,,53150845
1211,00 R40,,53150844
1211,TBDL20,,88550900
1211,LQR1,,89101720
1211,TBDR31,,89100604
1211,LQR2,,89100604
1211,LQR1,,89100158
1211,00 R45,,28350340
1211,00 L34,,25300114
1211,00 R17,,89010787
1211,BKTBD38,,95050281
1211,00 L15,,26300048
1211,00 L11,,26300054
1211,00 R1,,30010046
1211,00 R4,,30010268
1211,TBDR15,,89066954
1211,TBDR18,,89066953
1211,LQL25,,89031518
1211,00 R26,,9010231
1211,00 R1,,9014057
1211,00 R22,,9010158
1211,00 R15,,9010398
1211,00 R11,,9014542
1211,00 R10,,9014543
1211,00 R6,,89012415
1211,00 R12,,89012015
1211,00 R18,,89019658
1211,00 R11,,89010232
1211,00 R29,,89012605
1211,00 R5,,89012238
1211,00 L9,,2010690
1211,00 L9,,2013008
1211,00 L8,,2013010
1211,00 L6,,11012325
1211,00 L7,,11012323
1211,00 L1,,11010514
1211,00 R43,,5200734
1211,00 L36,,13100174
1211,00 L37,,13150313
1211,00 L39,,13150315
1211,00 R50,,5050316
1211,00 R48,,5400839
1211,00 R49,,5050522
1211,00 L36,,2010882
1211,00 L12,,2020118
1211,00 L4,,27051484
1211,00 L9,,27051485
1211,00 R51,,5050536
1211,00 L18,,26250276
1211,00 R26,,26250240
1211,00 L17,,26250240
1211,00 L35,,24250036
1211,00 L15,,38010112
1211,00 L12,,26250274
1211,00 L12,,48201066
1211,00 R57,,6040730
1211,00 L32,,11150735
1211,00 R5,,2013323
1211,00 L30,,11150742
1211,00 L19,,26250277
1211,00 L22,,26250403
1211,00 L13,,2020205
1211,00 L11,,2020950
1211,00 L69,,25301095
1211,00 L38,,13150314
1211,00 L13,,26250280
1211,00 L10,,2020393
1211,00 L11,,2021027
1211,00 L32,,38010095
1211,00 R70,,6041186
1211,00 R67,,6041183
1211,00 R75,,6042045
1211,00 R73,,6041187
1211,00 R62,,6041191
1211,00 R76,,6040453
1211,00 R68,,6041188
1211,00 R31,,6040603
1211,00 L2,,26250272
1211,00 L48,,38010102
1211,00 L11,,26250420
1211,00 L31,,11150743
1211,00 L33,,11150734
1211,00 L29,,11150685
1211,00 L29,,11150686
1211,00 R28,,26250027
1211,00 R27,,26250188
1211,00 R23,,26250242
1211,00 R64,,6040728
1211,00 L17,,11101392
1211,00 L32,,26250398
1211,00 L34,,26250356
1211,00 L33,,26250399
1211,00 L15,,2020895
1211,00 L9,,2021835
1211,00 L11,,2021836
1211,00 L9,,2021522
1211,00 R4,,2010935
1211,00 L66,,25301096
1211,00 R4,,9015175
1211,00 R5,,9015174
1211,00 L12,,2021521
1211,00 L36,,11150449
1211,00 L7,,2013004
1211,00 L10,,2021581
1211,00 L14,,48200055
1211,00 L20,,2021543
1211,00 L21,,2021577
1211,00 L13,,45050349
1211,00 R41,,5401166
1211,00 R26,,5010119
1211,00 L6,,26250278
1211,00 L39,,26320411
1211,00 L3,,26250273
1211,00 L7,,26250279
1211,00 R71,,6041179
1211,00 R69,,6041181
1211,00 R60,,6041180
1211,00 R44,,5200507
1211,00 R30,,6040602
1211,00 R74,,6041185
1211,00 R61,,6041184
1211,00 R72,,6041182
1211,00 L20,,38010476
1211,00 L17,,38010486
1211,00 L19,,11101391
1211,00 L20,,11101394
1211,00 L68,,25010052
1211,00 L64,,25010034
1211,00 L65,,25010013
1211,00 L67,,25010008
1211,00 L8,,11011182
1211,00 L24,,26250271
1211,00 L37,,11150417
1211,00 L16,,38010487
1211,00 L38,,26250275
1211,00 R66,,6040725
1211,00 R65,,6040729
1211,00 L9,,2021601
1211,00 L10,,2100462
1211,00 L31,,26250402
1211,00 L30,,26250400
1211,00 L35,,25300520
1211,00 L13,,18050042
1211,TBDR16,,89062271
1211,TBDR7,,89051293
1211,TBDL17,,62050127
1211,TBDR30,,59010050
1211,TBDR28,,59010036
1211,TBDL10,,50010252
1211,00 L10,,50010252
1211,LQR10,,89052702
1211,TBDR11,,59250017
1211,TBDL2,,57970019
1211,TBDR40,,57970019
1211,TBDR25,,89050235
1211,PRTBD5,,84941397
1211,LQL22,,89033222
1211,DLL37,,82030565
1211,DLL45,,82030565
1211,TBDR20,,89071284
1211,TBDR14,,89053394
1211,TBDR8,,89061092
1211,TBDR13,,89067179
1211,TBDR12,,89062021
1211,00 R13,,20060054
1211,00 R23,,20060088
1211,00 R25,,20060070
1211,00 R21,,4050695
1211,00 R47,,4100183
1211,PRR17,,84690402
1211,PRR1,,84690865
1211,PRF1,,84690865
1211,PRTBD12,,84740443
1211,PRTBD13,,84740477
1211,TBDR17,,56300424
1211,00 R11,,22100304
1211,PRTBD9,,84942204
1211,TBDF27,,1010469
1211,TBDF24,,1010469
1211,TBDF28,,1010469
1211,TBDF24,,1010469
1211,TBDF26,,1010469
1211,TBDF25,,1010469
1211,TBDF25,,1010469
1211,00 L4,,11010254
1211,00 R11,,20020070
1211,00 R3,,20020191
1211,00 R7,,20050187
1211,00 R13,,20060061
1211,PRR13,,84690840
1211,BKTBD11,,95050291
1211,PRTBD17,,84942031
1211,LQL20,,89550720
1211,DLR55,,82041208
1211,DLR53,,82041206
1211,TBDTBD17,,86960073
1211,BKTBD4,,95150338
1211,00 L7,,48201236
1211,TBDTBD26,,88560062
1211,TBDL31,,88560062
1211,00 L21,,45050153
1211,DLL41,,82042012
1211,00 L8,,48201229
1211,00 L6,,48200031
1211,TBDTBD45,,88570405
1211,TBDL32,,88570404
1211,TBDL34,,88570406
1211,TBDL33,,88570407
1211,TBDTBD46,,88570404
1211,TBDTBD44,,88570406
1211,TBDTBD43,,88570407
1211,00 L4,,48200624
1211,00 L2,,48200601
1211,00 L5,,48200595
1211,00 L1,,88661115
1211,00 L3,,48200602
1211,DLL43,,82040123
1211,DLL42,,82040081
1211,DLL39,,82030566
1211,00 L18,,45050207
1211,DLL38,,82030677
1211,TBDL30,,88560516
1211,DLL40,,82044215
1211,TBDL44,,88581604
1211,TBDTBD41,,88581604
1211,00 L19,,45050424
1211,00 L20,,45050423
1211,00 L23,,45050041
1211,DLR8,,82032218
1211,TBDTBD42,,88581606
1211,TBDL45,,88581606
1211,00 R9,,22100011
1211,00 R8,,22100012
1211,00 R5,,22100010
1211,TBDR4,,56970310
1211,00 L60,,13501284
1211,00 R64,,5050075
1211,00 L3,,11100628
1211,PRTBD8,,84940475
1211,00 L14,,79200173
1211,00 L6,,79200175
1211,00 L5,,75750192
1211,00 L2,,79200076
1211,00 L12,,79200079
1211,00 L8,,79200350
1211,00 L7,,79200022
1211,00 L4,,79200052
1211,00 L3,,50010117
1211,00 R71,,52101535
1211,00 L24,,54450012
1211,00 L3,,79200048
1211,DLL5,,8200142
1211,TBDR19,,8200142
1211,TBDR18,,8200142
1211,00 R6,,8200185
1211,TBDR19,,3250707
1211,00 L6,,3250713
1211,TBDR21,,3250709
1211,TBDR20,,3250707
1211,00 L7,,3250711
1211,00 L8,,3250710
1211,TBDR20,,3250709
1211,00 L5,,3250708
1211,00 R4,,3200377
1211,00 R3,,8200391
1211,00 R7,,8200100
1211,00 R1,,8200067
1211,00 L6,,50011045
1211,00 L2,,50010550
1211,00 L7,,50010120
1211,00 L4,,50010021
1211,00 R22,,53250871
1211,00 L19,,65400171
1211,00 L30,,65400028
1211,TBDL68,,62050498
1211,00 R24,,53151141
1211,00 R25,,53350850
1211,00 R26,,53250037
1211,TBDR59,,53200214
1211,00 L31,,65400013
1211,00 R6,,53151383
1211,00 R5,,53151594
1211,00 F39,,75700311
1211,00 B39,,75700311
1211,00 L10,,8050442
1211,TBDR6,,8050442
1211,TBDR12,,89200098
1211,00 L2,,47300028
1211,00 L25,,2011020
1211,00 L26,,2011031
1211,00 R35,,42010507
1211,00 R34,,42011043
1211,00 R31,,42011040
1211,00 R36,,42012455
1211,00 R33,,42010818
1211,00 R32,,42010509
1211,00 L19,,13450025
1211,00 R34,,3100816
1211,00 R35,,3100885
1211,00 F6,,84830693
1211,00 R33,,3100777
1211,TBDL19,,89058287
1211,TBDR32,,89060232
1211,TBDR41,,89058282
1211,TBDR10,,89350035
1211,00 R4,,31101168
1211,TBDL26,,57600006
1211,00 R7,,3100281
1211,00 R20,,20070516
1211,00 R3,,8100861
1211,00 R1,,3100081
1211,00 R2,,3100043
1211,00 R2,,3100127
1211,00 R6,,8100858
1211,00 R3,,8100052
1211,00 R18,,20080031
1211,00 R5,,3100279
1211,00 R1,,3100080
1211,00 R8,,8100081
1211,00 R32,,20070511
1211,00 R9,,8100662
1211,00 R14,,8100086
1211,00 R11,,20080059
1211,00 R6,,3100116
1211,00 R5,,3100117
1211,00 R4,,3100280
1211,00 R10,,20080058
1211,00 R7,,3100296
1211,00 R12,,3100294
1211,00 R13,,3100295
1211,00 R44,,20070518
1211,00 R19,,20080066
1211,00 L22,,37250070
1211,00 L47,,37100222
1211,00 L25,,37020166
1211,00 L24,,37020165
1211,00 L14,,37250276
1211,00 L23,,37020164
1211,00 L7,,37250275
1211,00 L45,,37100349
1211,00 L26,,37020163
1211,00 L46,,37100347
1211,00 L21,,78010244
1211,00 L22,,78010129
1211,00 L20,,78010143
1211,nullTBD8,,88580253
1211,TBDL12,,57600008
1211,TBDL9,,96050965
1211,00 L1,,2010024
1211,00 L2,,2010025
1211,DLL5,,82041776
1211,00 R3,,51100054
1211,00 R2,,51030049
1211,00 R1,,51030033
1211,00 R5,,51250018
1211,00 R6,,51010164
1211,00 R4,,51100059
1211,00 L1,,3201240
1211,00 L10,,3200054
1211,00 R6,,11050868
1211,00 R2,,3200693
1211,00 L1,,8200747
1211,00 L7,,3201238
1211,00 R1,,3200145
1211,00 R1,,8200920
1211,00 R3,,8200762
1211,00 R3,,8200268
1211,00 R4,,8200357
1211,00 R3,,8200332
1211,TBDR28,,89070497
1211,TBDL12,,89050320
1211,TBDR22,,89062381
1211,TBDL12,,89054646
1211,00 L18,,21900002
1211,00 L21,,21300064
1211,00 L12,,21900016
1211,PRR24,,84860116
1211,PRL10,,84790143
1211,00 L17,,21900036
1211,PRL12,,84420186
1211,00 R53,,4100650
1211,00 R44,,4100648
1211,00 R51,,4100652
1211,00 R50,,4100659
1211,00 R43,,4100654
1211,00 R52,,4100653
1211,00 R37,,4100649
1211,00 R1,,8200013
1211,00 R2,,3200003
1211,00 L20,,10010053
1211,00 L36,,10010054
1211,00 L20,,10010052
1211,00 R5,,8200045
1211,TBDR5,,8100131
1211,00 L3,,3200214
1211,00 L9,,8100778
1211,00 L2,,8100177
1211,00 L6,,8100260
1211,00 R3,,3200205
1211,00 R2,,8200009
1211,00 R2,,8200051
1211,00 R1,,8200014
1211,00 L4,,8100131
1211,00 L5,,8100261
1211,TBDR45,,58050273
1211,00 L32,,27052309
1211,00 R4,,53150347
1211,00 R24,,74301947
1211,DLTBD1,,81140018
1211,PRR8,,84651056
1211,TBDR47,,58051207
1211,TBDR51,,58050143
1211,TBDR46,,58051003
1211,PRR14,,84660591
1211,PRR6,,84660652
1211,PRR1,,84661362
1211,PRR1,,84660083
1211,00 R2,,32901187
1211,TBDL30,,57600055
1211,TBDL31,,57600328
1211,TBDL29,,57600331
1211,TBDL34,,57600347
1211,TBDL33,,57600508
1211,TBDL32,,57600354
1211,TBDL14,,57010024
1211,00 R32,,72250309
1211,00 R35,,1051480
1211,00 R28,,47010062
1211,00 L8,,19031836
1211,00 R15,,1056137
1211,00 R45,,64350070
1211,00 R48,,64350011
1211,00 R47,,64350014
1211,00 R49,,64350018
1211,00 R46,,64350052
1211,LQR20,,89063081
1211,LQR31,,89063082
1211,00 R26,,82350699
1211,00 R27,,82350698
1211,00 R25,,7200406
1211,DLR2,,82040331
1211,DLR13,,82040331
1211,DLR10,,82041161
1211,DLR42,,82040917
1211,DLR14,,82040484
1211,DLR41,,82041926
1211,TBDL41,,62100269
1211,TBDL35,,62100362
1211,DLR12,,82040004
1211,DLR5,,82040004
1211,TBDL10,,49050737
1211,00 L9,,48010802
1211,TBDL13,,49050210
1211,TBDL12,,49050170
1211,TBDL11,,49050200
1211,TBDL14,,49050102
1211,00 L3,,48010748
1211,00 L11,,48010466
1211,00 L16,,48010074
1211,00 L7,,48010415
1211,00 L2,,48010770
1211,00 L4,,48010442
1211,00 L6,,48010414
1211,TBDL11,,49050016
1211,TBDL2,,49050016
1211,TBDL8,,49050159
1211,TBDL7,,49050018
1211,00 L10,,48010452
1211,00 L18,,48010081
1211,TBDL8,,49050600
1211,TBDL9,,49050696
1211,00 L12,,48012059
1211,00 L8,,48012060
1211,00 L5,,48010449
1211,TBDL5,,49050153
1211,TBDL9,,49050229
1211,00 L15,,48010856
1211,00 L14,,48010472
1211,00 L1,,48010745
1211,00 L3,,48010745
1211,TBDL2,,49050204
1211,TBDL3,,49050022
1211,TBDL6,,49050156
1211,00 L17,,48010116
1211,00 L13,,48010121
1211,TBDL1,,49050202
1211,TBDL4,,49050206
1211,TBDR29,,89070619
1211,TBDR56,,56970710
1211,TBDR70,,56970307
1211,TBDR58,,56970712
1211,TBDR67,,56970306
1211,TBDR57,,56970713
1211,TBDL16,,89061362
1211,TBDR44,,89056358
1211,TBDR17,,89052719
1211,00 L13,,5300084
1211,TBDR21,,89062340
1211,00 L14,,11012464
1211,TBDR15,,69250704
1211,00 L4,,5400160
1211,00 L5,,5400161
1211,00 R4,,52050010
1211,00 R8,,52050578
1211,00 R73,,52050630
1211,00 R74,,52050589
1211,00 R75,,52120009
1211,00 R6,,52050432
1211,00 R5,,52050363
1211,00 R3,,52050117
1211,00 R2,,52050105
1211,00 R7,,52050847
1211,PRTBD2,,84941539
1211,00 R39,,53350779
1211,00 R38,,53350763
1211,TBDL6,,89074224
1211,TBDR6,,89074225
1211,TBDR2,,89074223
1211,TBDL1,,57600505
1211,PRTBD3,,84941540
1211,00 R9,,31010902
1211,00 R42,,53450218
1211,00 R26,,52150269
1211,TBDL4,,89074057
1211,TBDR3,,89074063
1211,TBDL5,,89074283
1211,00 R10,,53400284
1211,00 R25,,52150483
1211,00 R44,,53450713
1211,00 R43,,53500447
1211,00 R8,,53400254
1211,00 R24,,52012102
1211,00 R41,,53450730
1211,00 R38,,53500449
1211,TBDR20,,89054439
1211,00 R37,,53150998
1211,00 R39,,53450217
1211,00 R40,,53500069
1211,TBDL2,,89074285
1211,00 L2,,53120566
1211,00 R49,,53500111
1211,00 R48,,53500155
1211,00 R50,,53500055
1211,00 R39,,52030208
1211,00 R36,,53150446
1211,00 R58,,53450209
1211,00 R45,,50150865
1211,00 R38,,52030207
1211,00 L36,,65400181
1211,00 L34,,65400462
1211,00 L33,,65400270
1211,00 R27,,53050265
1211,00 R29,,53050335
1211,00 R57,,53150288
1211,00 R37,,52030110
1211,00 R24,,53151078
1211,00 R37,,53150323
1211,00 R28,,53050257
1211,00 R23,,53151413
1211,00 R29,,53050253
1211,00 R30,,53050280
1211,00 R49,,53151414
1211,00 R50,,53150507
1211,00 R47,,53500555
1211,TBDL25,,62050014
1211,00 R38,,53150408
1211,00 R13,,53990420
1211,00 R45,,53250774
1211,00 R48,,50150780
1211,00 R47,,53151122
1211,00 R41,,53450921
1211,00 R40,,53150218
1211,00 R39,,53150359
1211,00 R56,,53200081
1211,00 R46,,53450163
1211,00 R44,,53250062
1211,00 R38,,50150865
1211,00 R40,,53451175
1211,00 R79,,53350871
1211,00 R62,,53200938
1211,00 L7,,54150078
1211,00 L8,,54150017
1211,00 R36,,52030012
1211,00 R26,,53051138
1211,00 R46,,53150333
1211,00 R28,,53050248
1211,00 R39,,53200087
1211,00 R27,,53100687
1211,00 R75,,53450033
1211,00 R55,,53450069
1211,00 L32,,65400349
1211,00 R37,,53450306
1211,00 R66,,65450933
1211,00 R16,,65450963
1211,00 R65,,65450927
1211,00 R49,,65450525
1211,00 R48,,65450524
1211,00 R68,,65450460
1211,00 R47,,65450929
1211,00 R67,,65450523
1211,00 R45,,65450553
1211,00 R43,,65450457
1211,00 R44,,65450458
1211,00 R42,,65450454
1211,00 R46,,72600202
1211,00 R37,,72600204
1211,TBDR23,,89036778
1211,LQL31,,89037583
1211,LQL30,,89030264
1211,00 R35,,3250152
1211,00 R34,,3250036
1211,00 R43,,53150238
1211,00 L38,,73010208
1211,00 L39,,73011200
1211,00 L30,,73012179
1211,00 R53,,52050136
1211,00 R52,,52050827
1211,00 R44,,52050067
1211,00 L34,,51200011
1211,00 L44,,51010026
1211,00 L65,,51010209
1211,00 L42,,51010013
1211,00 L20,,53051460
1211,00 L21,,53051458
1211,00 L31,,53051461
1211,00 R55,,52050750
1211,00 R48,,52050825
1211,00 R57,,52050747
1211,00 L25,,51100351
1211,00 L32,,51100106
1211,00 L23,,51100067
1211,00 L34,,53400037
1211,00 L30,,53051505
1211,00 L26,,51100967
1211,00 L33,,51100359
1211,00 R47,,52050769
1211,00 R45,,52050161
1211,00 L19,,53051511
1211,00 L29,,53051512
1211,00 L22,,53051455
1211,00 L33,,53051411
1211,00 L23,,53051452
1211,00 L18,,53051454
1211,00 L32,,53051396
1211,00 R46,,52050946
1211,00 R56,,52050770
1211,00 R67,,53990413
1211,00 L51,,51100439
1211,00 L50,,51100013
1211,00 R46,,74301888
1211,TBDR70,,58400243
1211,00 R8,,8100750
1211,00 R4,,8100184
1211,00 R23,,20070245
1211,00 R36,,64200104
1211,00 R18,,64250153
1211,00 R17,,64250152
1211,TBDL15,,57970024
1211,TBDL17,,57970025
1211,TBDL16,,64250212
1211,TBDL14,,57970026
1211,PRR3,,84801051
1211,PRR2,,84800287
1211,LQR32,,89052682
1211,00 L26,,2020869
1211,00 R69,,52030257
1211,00 R6,,1051227
1211,00 R2,,6040872
1211,00 L19,,65400556
1211,TBDR27,,89060817
1211,00 R5,,42010662
1211,00 R30,,42010664
1211,00 R39,,42012280
1211,00 R22,,42011310
1211,00 R2,,42011304
1211,00 R9,,42051750
1211,00 R42,,42011308
1211,00 R11,,42011306
1211,00 R7,,42010564
1211,00 R40,,42011307
1211,00 R4,,42011289
1211,00 R15,,42011305
1211,00 R12,,42010663
1211,00 R47,,42012286
1211,00 R32,,42011288
1211,00 R38,,42012281
1211,00 R36,,42010588
1211,00 R37,,42010568
1211,00 R43,,42050533
1211,00 R27,,42011281
1211,00 R3,,42011280
1211,00 R16,,42011274
1211,00 R1,,42011124
1211,00 R31,,42010810
1211,00 R21,,42011364
1211,00 R23,,42010327
1211,00 R28,,42010229
1211,00 R24,,42011247
1211,00 R19,,42011284
1211,00 R29,,42010518
1211,00 R13,,42011285
1211,00 R41,,42012283
1211,00 R39,,42013224
1211,00 R20,,42011297
1211,00 R34,,42013314
1211,00 R10,,42011277
1211,00 R11,,42051751
1211,00 R8,,42011279
1211,00 R9,,42011276
1211,00 R18,,42010018
1211,00 R14,,42010498
1211,00 R33,,42010502
1211,00 R35,,42013230
1211,00 R17,,42010210
1211,00 R26,,42011287
1211,00 R10,,42051752
1211,00 R41,,42011120
1211,00 L16,,60100204
1211,00 L14,,60100165
1211,TBDR9,,56200100
1211,TBDR17,,56200287
1211,00 L19,,60100168
1211,00 L3,,24150281
1211,00 L12,,45300077
1211,00 L10,,45300076
1211,00 L11,,45300055
1211,00 L13,,45300078
1211,00 L2,,38900146
1211,PRR23,,84320014
1211,00 L33,,38010002
1211,00 L113,,55010018
1211,00 L18,,65400555
1211,00 R63,,65050659
1211,00 L26,,65400081
1211,00 R65,,65051376
1211,TBDL5,,1012768
1211,TBDL26,,1012768
1211,TBDL25,,1012768
1211,TBDL26,,1012768
1211,TBDL24,,1012768
1211,TBDL25,,1012768
1211,TBDL25,,1012768
1211,TBDTBD13,,84650408
1211,PRR20,,84650408
1211,00 L35,,65400293
1211,DLR63,,82042112
1211,00 R38,,65400077
1211,00 R39,,65400067
1211,00 L24,,65400067
1211,00 L23,,65400053
1211,00 R37,,65400053
1211,00 L5,,46200003
1211,00 L1,,46200004
1211,LQL14,,89030044
1211,LQL20,,89031492
1211,LQL19,,89030772
1211,00 L4,,46200002
1211,LQL17,,89030449
1211,LQL15,,89033375
1211,LQL18,,89030461
1211,LQL16,,89032502
1211,TBDL61,,56200547
1211,TBDL63,,56200546
1211,TBDL62,,57500042
1211,TBDL65,,62050369
1211,TBDL64,,62050022
1211,00 L6,,2011043
1211,00 R4,,9101351
1211,00 R36,,6060163
1211,nullTBD4,,88560095
1211,TBDL13,,62010120
1211,00 R35,,53151261
1211,00 R9,,9013101
1211,00 R15,,9013102
1211,00 L20,,5250217
1211,00 L18,,48300016
1211,00 L19,,48300082
1211,00 L14,,48201220
1211,00 R28,,9012501
1211,TBDB5,,96011253
1211,00 L14,,27050923
1211,00 R26,,3250524
1211,00 R21,,3250529
1211,00 R11,,3250644
1211,00 L35,,3250782
1211,00 L33,,3250840
1211,00 L36,,3250859
1211,00 R32,,3250746
1211,00 R31,,3250783
1211,00 L34,,3250744
1211,00 L32,,3250743
1211,00 R27,,3250522
1211,00 R15,,3250525
1211,00 R25,,3250523
